transaction_id,payment_id,loan_id,borrower_id,transaction_date,posting_date,transaction_code,payment_type,payment_amount,payment_method,reversal_reason
TXN953953,PMT553952,SL101291,BOR201019,2025-09-27,2025-09-28,REV,Reversal,-162.43,ACH Auto-Debit,Bank Error
TXN976935,PMT576935,SL101848,BOR200863,2024-07-18,2024-07-18,PMT,Payment,$218.04,ACH Auto-Debit,
TXN971878,PMT571878,SL101722,BOR201852,2024-06-25,2024-06-25,PMT,Payment,135.5,Manual - Phone,
TXN900342,PMT500341,SL100006,BOR201748,2025-12-20,2025-12-22,REV,Reversal,-61.36,Manual - Web,NSF - Insufficient Funds
TXN925535,PMT525535,SL100629,BOR200857,2026-07-21,2026-07-23,PMT,Payment,130.35,ACH Auto-Debit,
TXN960668,PMT560668,SL101448,BOR200846,2021-11-16,2021-11-18,PMT,Payment,92.72,Manual - Web,
TXN972914,PMT572914,SL101750,BOR202008,2026-04-05,2026-04-05,PMT,Payment,201.1,,
TXN954432,ADJ854432,SL101303,BOR200500,2025-09-13,2025-09-13,ADJ,Adjustment,-78.59,,
TXN973782,PMT573782,SL101775,BOR201602,2021-06-17,2021-06-17,PMT,Payment,171.55,Payroll Deduct,
TXN978954,PMT578954,SL101898,BOR201235,2025-06-19,2025-06-21,PMT,Payment,148.51,Manual - Web,
TXN994518,PMT594518,SL102285,BOR201683,2025-09-11,2025-09-11,PMT,Payment,175.03,ACH Auto-Debit,
TXN934259,PMT534259,SL100826,BOR200450,2025-11-12,2025-11-12,PMT,Payment,56.18,Payroll Deduct,
TXN922758,PMT522758,SL100562,BOR202142,2022-01-27,2022-01-27,PMT,Payment,62.52,Manual - Web,
TXN957667,PMT557667,SL101375,BOR200772,2026-02-17,2026-02-19,PMT,Payment,25.0,Manual - Web,
TXN968561,PMT568561,SL101642,BOR200981,2023-03-25,2023-03-25,PMT,Payment,142.39,Payroll Deduct,
TXN907446,PMT507446,SL100180,BOR200940,2025-12-22,2025-12-23,PMT,Payment,280.8,ACH Auto-Debit,
TXN941279,PMT541279,SL100994,BOR202185,2024-10-14,2024-10-16,PMT,Payment,379.11,Manual - Web,
TXN925602,PMT525602,SL100632,BOR201073,2023-08-08,2023-08-09,PMT,Payment,25.0,ACH Auto-Debit,
TXN972312,PMT572312,SL101736,BOR201213,2023-07-20,2023-07-22,PMT,Payment,104.75,ACH Auto-Debit,
TXN966595,PMT566595,SL101593,BOR200508,2023-05-10,2023-05-10,PMT,Payment,108.95,Manual - Web,
TXN992562,PMT592562,SL102241,BOR200634,2023-07-28,2023-07-30,PMT,Payment,283.82,Payroll Deduct,
TXN948129,PMT548129,SL101147,BOR201499,2026-06-15,2026-06-16,PMT,Payment,98.88,Manual - Phone,
TXN931649,PMT531648,SL100764,BOR201041,2023-01-15,2023-01-15,REV,Reversal,-411.56,Manual - Web,NSF - Insufficient Funds
TXN986836,PMT586836,SL102101,BOR202179,2024-07-29,2024-07-29,PMT,Payment,155.89,Manual - Web,
TXN942202,PMT542202,SL101013,BOR201671,2025-11-28,2025-11-30,PMT,Payment,141.63,ACH Auto-Debit,
TXN972402,PMT572402,SL101738,BOR201691,2025-11-19,2025-11-20,PMT,Payment,25.0,ACH Auto-Debit,
TXN976034,PMT576034,SL101827,BOR200041,2025-05-16,2025-05-16,PMT,Payment,117.39,Manual - Phone,
TXN934276,PMT534276,SL100827,BOR202239,2022-07-29,2022-07-29,PMT,Payment,25.0,,
TXN979850,PMT579850,SL101919,BOR200040,2026-07-13,2026-07-15,PMT,Payment,215.58,Manual - Web,
TXN982320,PMT582320,SL101983,BOR201254,2023-07-27,2023-07-28,PMT,Payment,115.25,ACH Auto-Debit,
TXN947022,PMT547022,SL101120,BOR200487,2024-12-30,2024-12-30,PMT,Payment,156.5,ACH Auto-Debit,
TXN916976,PMT516976,SL100423,BOR202260,2025-06-22,2025-06-24,PMT,Payment,162.71,ACH Auto-Debit,
TXN901170,PMT501170,SL100027,BOR200948,2024-09-25,2024-09-25,PMT,Payment,216.38,Manual - Web,
TXN1002651,PMT602651,SL102489,BOR201728,2022-08-27,2022-08-29,PMT,Payment,85.24,ACH Auto-Debit,
TXN959185,PMT559185,SL101415,BOR200188,2024-03-16,2024-03-18,PMT,Payment,45.22,Manual - Web,
TXN945472,PMT545472,SL101088,BOR201944,2024-11-26,2024-11-26,PMT,Payment,205.12,ACH Auto-Debit,
TXN961076,PMT561076,SL101456,BOR200662,2024-09-09,2024-09-09,PMT,Payment,25.0,ACH Auto-Debit,
TXN966445,PMT566445,SL101587,BOR201846,2022-08-11,2022-08-12,PMT,Payment,92.97,ACH Auto-Debit,
TXN988089,PMT588088,SL102132,BOR201688,2023-12-26,2023-12-26,REV,Reversal,-103.14,Manual - Phone,NSF - Insufficient Funds
TXN999528,PMT599528,SL102409,BOR200870,2024-04-16,2024-04-18,PMT,Payment,25.0,ACH Auto-Debit,
TXN909630,PMT509630,SL100232,BOR201047,2021-06-14,2021-06-14,PMT,Payment,76.28,Check,
TXN935274,PMT535274,SL100850,BOR202097,2023-07-11,2023-07-13,PMT,Payment,189.46,ACH Auto-Debit,
TXN981515,PMT581515,SL101957,BOR201283,2025-08-13,2025-08-13,PMT,Payment,192.59,Manual - Web,
TXN1001301,PMT601301,SL102451,BOR202261,2026-02-27,2026-03-01,PMT,Payment,88.57,ACH Auto-Debit,
TXN919557,PMT519557,SL100484,BOR201459,2024-02-15,2024-02-16,PMT,Payment,120.25,Manual - Web,
TXN972800,PMT572800,SL101748,BOR202212,2024-11-18,2024-11-19,PMT,Payment,193.07,ACH Auto-Debit,
TXN906200,PMT506200,SL100147,BOR202127,2021-07-16,2021-07-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN985816,PMT585816,SL102078,BOR200510,2026-04-06,2026-04-07,PMT,Payment,166.38,ACH Auto-Debit,
TXN914703,PMT514703,SL100363,BOR201449,2022-11-25,2022-11-25,PMT,Payment,235.72,ACH Auto-Debit,
TXN949705,PMT549705,SL101196,BOR201723,2025-07-24,2025-07-26,PMT,Payment,530.28,Check,
TXN945083,PMT545083,SL101081,BOR201199,2021-06-19,2021-06-20,PMT,Payment,25.0,Manual - Web,
TXN977705,PMT577705,SL101867,BOR200785,2024-01-12,2024-01-14,PMT,Payment,272.68,Manual - Web,
TXN942183,PMT542183,SL101013,BOR201671,2024-03-07,2024-03-07,PMT,Payment,80.25,Manual - Web,
TXN967918,PMT567918,SL101625,BOR200598,2023-08-11,2023-08-12,PMT,Payment,25.0,Check,
TXN966171,PMT566171,SL101580,BOR200608,2023-07-13,2023-07-14,PMT,Payment,133.79,ACH Auto-Debit,
TXN933481,PMT533481,SL100804,BOR201184,2022-11-06,2022-11-07,PMT,Payment,25.0,ACH Auto-Debit,
TXN972904,PMT572904,SL101750,BOR202008,2025-06-10,2025-06-11,PMT,Payment,201.1,ACH Auto-Debit,
TXN983689,PMT583689,SL102017,BOR201828,2024-12-18,2024-12-20,PMT,Payment,159.85,Manual - Web,
TXN968118,PMT568118,SL101631,BOR202200,2025-08-05,2025-08-05,PMT,Payment,96.53,ACH Auto-Debit,
TXN983017,PMT583017,SL102002,BOR200668,2025-01-22,2025-01-24,PMT,Payment,25.0,Manual - Web,
TXN964970,PMT564970,SL101550,BOR200066,2024-01-10,2024-01-10,PMT,Payment,228.31,Manual - Phone,
TXN981178,PMT581178,SL101952,BOR201461,2023-01-15,2023-01-15,PMT,Payment,25.0,ACH Auto-Debit,
TXN951565,PMT551565,SL101237,BOR201186,2023-05-30,2023-05-30,PMT,Payment,497.7,Manual - Web,
TXN934449,PMT534449,SL100830,BOR200330,2026-01-06,2026-01-06,PMT,Payment,158.52,ACH Auto-Debit,
TXN918185,PMT518185,SL100453,BOR200291,2026-04-23,2026-04-23,PMT,Payment,194.02,ACH Auto-Debit,
TXN953812,PMT553812,SL101288,BOR200475,2023-09-15,2023-09-15,PMT,Payment,217.15,Payroll Deduct,
TXN932641,PMT532641,SL100786,BOR201454,2022-07-25,2022-07-25,PMT,Payment,114.85,Manual - Web,
TXN967614,PMT567614,SL101618,BOR201970,2025-06-14,2025-06-16,PMT,Payment,83.78,Check,
TXN956977,PMT556977,SL101357,BOR202231,2024-02-05,2024-02-05,PMT,Payment,64.05,ACH Auto-Debit,
TXN944168,PMT544168,SL101060,BOR200766,2025-11-08,2025-11-10,PMT,Payment,207.77,ACH Auto-Debit,
TXN976912,PMT576912,SL101848,BOR200863,2022-06-21,2022-06-21,PMT,Payment,25.0,Manual - Web,
TXN930241,PMT530241,SL100735,BOR200715,2022-12-09,2022-12-10,PMT,Payment,563.06,ACH Auto-Debit,
TXN966899,PMT566899,SL101600,BOR201405,2025-02-22,2025-02-24,PMT,Payment,227.12,Payroll Deduct,
TXN924957,PMT524957,SL100613,BOR201048,2025-02-20,2025-02-22,PMT,Payment,231.92,ACH Auto-Debit,
TXN931944,PMT531944,SL100771,BOR202120,2021-12-11,2021-12-12,PMT,Payment,25.0,ACH Auto-Debit,
TXN971697,PMT571697,SL101719,BOR202024,2024-12-28,2024-12-29,PMT,Payment,80.38,ACH Auto-Debit,
TXN967862,PMT567862,SL101623,BOR201823,2026-03-10,2026-03-10,PMT,Payment,$25.00,ACH Auto-Debit,
TXN969330,PMT569330,SL101663,BOR200514,2023-03-11,2023-03-13,PMT,Payment,25.0,Manual - Web,
TXN943123,PMT543123,SL101034,BOR201333,2023-07-30,2023-07-30,PMT,Payment,56.75,Manual - Phone,
TXN998110,PMT598110,SL102373,BOR201092,2021-12-31,2022-01-02,PMT,Payment,100.28,Manual - Web,
TXN978813,PMT578813,SL101894,BOR200254,2024-10-15,2024-10-15,PMT,Payment,91.38,Manual - Web,
TXN941001,PMT541001,SL100988,BOR200581,2024-01-29,2024-01-29,PMT,Payment,120.69,ACH Auto-Debit,
TXN981535,PMT581535,SL101958,BOR200992,2025-12-18,2025-12-18,PMT,Payment,241.31,Payroll Deduct,
TXN977674,PMT577674,SL101865,BOR201775,2025-08-14,2025-08-15,PMT,Payment,39.41,Manual - Web,
TXN928068,PMT528068,SL100685,BOR200831,2024-09-23,2024-09-25,PMT,Payment,192.75,ACH Auto-Debit,
TXN974288,PMT574288,SL101786,BOR201078,2024-05-31,2024-05-31,PMT,Payment,59.5,Payroll Deduct,
TXN985452,PMT585452,SL102067,BOR200712,2025-10-28,2025-10-28,PMT,Payment,102.75,Manual - Web,
TXN995029,PMT595028,SL102299,BOR201988,2026-03-16,2026-03-18,REV,Reversal,-25.0,ACH Auto-Debit,NSF - Insufficient Funds
TXN920215,PMT520215,SL100498,BOR201231,2022-01-08,2022-01-08,PMT,Payment,25.0,Manual - Phone,
TXN911617,PMT511617,SL100283,BOR201055,2025-12-11,2025-12-12,PMT,Payment,120.23,Manual - Web,
TXN966794,PMT566793,SL101597,BOR200305,2025-03-26,2025-03-28,REV,Reversal,-83.17,Manual - Web,NSF - Insufficient Funds
TXN905284,PMT505284,SL100127,BOR200503,2023-09-05,2023-09-07,PMT,Payment,251.05,Manual - Web,
TXN918277,PMT518277,SL100455,BOR200830,2022-11-21,2022-11-23,PMT,Payment,108.76,ACH Auto-Debit,
TXN948555,PMT548554,SL101160,BOR200910,2025-12-01,2025-12-02,REV,Reversal,-176.66,Payroll Deduct,Bank Error
TXN991819,PMT591819,SL102224,BOR200761,2021-02-12,2021-02-12,PMT,Payment,25.0,Check,
TXN990214,PMT590214,SL102183,BOR201226,2022-01-11,2022-01-12,PMT,Payment,244.07,ACH Auto-Debit,
TXN971466,PMT571466,SL101714,BOR200726,2026-04-22,2026-04-24,PMT,Payment,59.85,ACH Auto-Debit,
TXN934700,PMT534700,SL100837,BOR200593,2022-06-14,2022-06-15,PMT,Payment,25.0,ACH Auto-Debit,
TXN927463,PMT527463,SL100668,BOR200376,2024-09-27,2024-09-27,PMT,Payment,192.33,Manual - Web,
TXN924678,PMT524678,SL100603,BOR201341,2026-05-11,2026-05-13,PMT,Payment,179.51,Payroll Deduct,
TXN952061,PMT552061,SL101249,BOR200471,2023-06-20,2023-06-21,PMT,Payment,77.16,ACH Auto-Debit,
TXN935290,PMT535290,SL100850,BOR202097,2024-10-19,2024-10-21,PMT,Payment,$189.46,ACH Auto-Debit,
TXN951841,PMT551841,SL101242,BOR200198,2022-04-18,2022-04-20,PMT,Payment,133.81,Manual - Web,
TXN911655,PMT511655,SL100284,BOR200104,2025-02-13,2025-02-15,PMT,Payment,139.56,Manual - Phone,
TXN904385,PMT504385,SL100105,BOR200331,2025-03-07,2025-03-08,PMT,Payment,92.96,,
TXN914015,PMT514015,SL100345,BOR201034,2023-10-20,2023-10-21,PMT,Payment,144.85,ACH Auto-Debit,
TXN911653,PMT511653,SL100284,BOR200104,2024-12-05,2024-12-05,PMT,Payment,139.56,Manual - Phone,
TXN906863,PMT506863,SL100163,BOR201183,2023-03-27,2023-03-27,PMT,Payment,266.97,Manual - Web,
TXN972231,PMT572231,SL101735,BOR200549,2022-02-04,2022-02-04,PMT,Payment,25.0,ACH Auto-Debit,
TXN988703,PMT588703,SL102149,BOR200606,2026-03-22,2026-03-24,PMT,Payment,159.09,Manual - Phone,
TXN968841,PMT568841,SL101649,BOR202150,2023-01-19,2023-01-21,PMT,Payment,237.35,ACH Auto-Debit,
TXN994765,PMT594765,SL102293,BOR201937,2024-11-14,2024-11-14,PMT,Payment,187.55,ACH Auto-Debit,
TXN930731,PMT530731,SL100743,BOR202055,2022-03-24,2022-03-24,PMT,Payment,223.96,Manual - Web,
TXN967166,PMT567166,SL101608,BOR200978,2021-10-19,2021-10-20,PMT,Payment,172.04,Manual - Web,
TXN977740,PMT577740,SL101869,BOR202146,2024-12-06,2024-12-08,PMT,Payment,304.89,ACH Auto-Debit,
TXN930110,PMT530110,SL100732,BOR201148,2026-05-19,2026-05-20,PMT,Payment,179.67,ACH Auto-Debit,
TXN956449,PMT556449,SL101348,BOR202173,2021-09-09,2021-09-10,PMT,Payment,25.0,Manual - Web,
TXN971111,PMT571111,SL101708,BOR201436,2024-04-07,2024-04-08,PMT,Payment,25.0,ACH Auto-Debit,
TXN961748,PMT561748,SL101475,BOR201644,2022-11-26,2022-11-26,PMT,Payment,355.92,Manual - Web,
TXN1002627,PMT602627,SL102488,BOR200130,2024-10-27,2024-10-28,PMT,Payment,25.0,ACH Auto-Debit,
TXN969215,PMT569215,SL101661,BOR201778,2024-02-17,2024-02-18,PMT,Payment,198.32,ACH Auto-Debit,
TXN947308,PMT547308,SL101126,BOR200357,2023-06-14,2023-06-16,PMT,Payment,385.53,Check,
TXN996195,PMT596195,SL102329,BOR201733,2025-09-04,2025-09-04,PMT,Payment,316.77,ACH Auto-Debit,
TXN941337,PMT541337,SL100995,BOR201296,2025-10-29,2025-10-30,PMT,Payment,189.73,Manual - Web,
TXN949479,PMT549479,SL101189,BOR200950,2023-10-07,2023-10-08,PMT,Payment,148.47,ACH Auto-Debit,
TXN953533,PMT553533,SL101283,BOR200019,2025-03-29,2025-03-31,PMT,Payment,80.65,ACH Auto-Debit,
TXN991335,PMT591335,SL102214,BOR202141,2023-10-30,2023-10-31,PMT,Payment,452.23,Manual - Web,
TXN978379,PMT578379,SL101885,BOR202324,2026-01-11,2026-01-11,PMT,Payment,195.26,ACH Auto-Debit,
TXN957290,PMT557290,SL101367,BOR200841,2022-01-12,2022-01-14,PMT,Payment,183.92,ACH Auto-Debit,
TXN928877,PMT528877,SL100704,BOR200231,2021-04-16,2021-04-17,PMT,Payment,209.55,ACH Auto-Debit,
TXN911198,PMT511198,SL100275,BOR200263,2022-03-31,2022-04-02,PMT,Payment,121.93,Manual - Web,
TXN925615,PMT525615,SL100632,BOR201073,2025-05-10,2025-05-10,PMT,Payment,161.35,ACH Auto-Debit,
TXN919815,PMT519815,SL100490,BOR201492,2025-07-27,2025-07-29,PMT,Payment,149.71,ACH Auto-Debit,
TXN914617,PMT514617,SL100361,BOR201320,2021-04-25,2021-04-27,PMT,Payment,25.0,Manual - Phone,
TXN915921,PMT515921,SL100396,BOR201176,2024-11-17,2024-11-17,PMT,Payment,266.47,Manual - Phone,
TXN938207,PMT538207,SL100924,BOR200853,2025-03-07,2025-03-09,PMT,Payment,79.69,ACH Auto-Debit,
TXN952932,PMT552932,SL101269,BOR201666,2025-03-09,2025-03-10,PMT,Payment,118.85,Payroll Deduct,
TXN954102,PMT554102,SL101294,BOR200783,2022-09-16,2022-09-18,PMT,Payment,142.55,Check,
TXN902089,PMT502089,SL100050,BOR201889,2025-11-14,2025-11-16,PMT,Payment,202.73,Manual - Web,
TXN922757,PMT522757,SL100562,BOR202142,2021-12-19,2021-12-21,PMT,Payment,62.52,Manual - Web,
TXN982131,PMT582131,SL101978,BOR202197,2026-03-15,2026-03-16,PMT,Payment,60.64,ACH Auto-Debit,
TXN942998,PMT542998,SL101031,BOR201217,2025-07-29,2025-07-31,PMT,Payment,266.39,Manual - Web,
TXN928430,PMT528430,SL100693,BOR200344,2025-11-25,2025-11-26,PMT,Payment,317.11,ACH Auto-Debit,
TXN977475,PMT577475,SL101861,BOR200532,2022-12-15,2022-12-16,PMT,Payment,339.04,Check,
TXN975699,PMT575699,SL101818,BOR200446,2026-06-17,2026-06-19,PMT,Payment,178.12,Manual - Phone,
TXN986086,PMT586086,SL102083,BOR201491,2026-03-18,2026-03-18,PMT,Payment,108.15,Payroll Deduct,
TXN999106,PMT599106,SL102400,BOR202207,2021-06-09,2021-06-09,PMT,Payment,193.5,Manual - Web,
TXN918292,PMT518291,SL100455,BOR200830,2024-01-28,2024-01-29,REV,Reversal,-108.76,Manual - Phone,NSF - Insufficient Funds
TXN1000995,PMT600995,SL102443,BOR201185,2023-08-13,2023-08-15,PMT,Payment,66.25,Manual - Phone,
TXN906095,PMT506095,SL100144,BOR200431,2025-12-06,2025-12-08,PMT,Payment,74.03,ACH Auto-Debit,
TXN963105,PMT563105,SL101505,BOR200884,2021-09-28,2021-09-29,PMT,Payment,159.44,ACH Auto-Debit,
TXN982427,PMT582427,SL101985,BOR201825,2025-10-12,2025-10-14,PMT,Payment,132.0,ACH Auto-Debit,
TXN1002935,PMT602935,SL102496,BOR201003,2024-01-18,2024-01-19,PMT,Payment,170.0,ACH Auto-Debit,
TXN901076,PMT501076,SL100024,BOR200765,2026-01-05,2026-01-05,PMT,Payment,25.0,ACH Auto-Debit,
TXN973670,PMT573670,SL101772,BOR201091,2023-11-12,2023-11-12,PMT,Payment,101.68,ACH Auto-Debit,
TXN953643,PMT553643,SL101285,BOR201918,2026-06-17,2026-06-18,PMT,Payment,229.56,Manual - Phone,
TXN911163,PMT511163,SL100273,BOR202203,2024-07-22,2024-07-23,PMT,Payment,94.22,Manual - Web,
TXN972223,PMT572223,SL101735,BOR200549,2021-06-12,2021-06-14,PMT,Payment,25.0,ACH Auto-Debit,
TXN997215,PMT597215,SL102351,BOR201327,2024-11-10,2024-11-11,PMT,Payment,156.65,Manual - Web,
TXN973609,PMT573609,SL101769,BOR200758,2026-01-07,2026-01-07,PMT,Payment,93.09,Manual - Phone,
TXN948495,PMT548495,SL101159,BOR200483,2024-07-12,2024-07-12,PMT,Payment,154.48,ACH Auto-Debit,
TXN934917,PMT534917,SL100842,BOR200505,2026-05-22,2026-05-24,PMT,Payment,125.61,Manual - Web,
TXN927088,PMT527088,SL100662,BOR202065,2021-10-26,2021-10-26,PMT,Payment,97.23,ACH Auto-Debit,
TXN980838,PMT580838,SL101942,BOR202153,2025-08-11,2025-08-12,PMT,Payment,117.46,Manual - Phone,
TXN968897,PMT568897,SL101650,BOR200443,2024-03-07,2024-03-08,PMT,Payment,25.0,Payroll Deduct,
TXN925823,PMT525823,SL100637,BOR201887,2023-12-21,2023-12-23,PMT,Payment,58.7,Manual - Web,
TXN953893,PMT553893,SL101290,BOR201194,2024-03-15,2024-03-17,PMT,Payment,57.32,ACH Auto-Debit,
TXN977832,PMT577832,SL101871,BOR201357,2025-03-15,2025-03-15,PMT,Payment,119.21,ACH Auto-Debit,
TXN991321,PMT591321,SL102214,BOR202141,2022-08-22,2022-08-23,PMT,Payment,452.23,ACH Auto-Debit,
TXN909439,PMT509439,SL100227,BOR202282,2024-04-19,2024-04-21,PMT,Payment,207.29,Check,
TXN972498,PMT572498,SL101741,BOR200990,2026-03-14,2026-03-15,PMT,Payment,107.24,Manual - Web,
TXN976462,PMT576462,SL101836,BOR200140,2025-03-05,2025-03-06,PMT,Payment,214.15,ACH Auto-Debit,
TXN900066,PMT500066,SL100001,BOR200417,2025-09-12,2025-09-13,PMT,Payment,250.06,Payroll Deduct,
TXN1000677,PMT600677,SL102435,BOR200666,2025-03-28,2025-03-28,PMT,Payment,151.54,Check,
TXN955657,PMT555657,SL101328,BOR201108,2024-10-29,2024-10-30,PMT,Payment,296.76,,
TXN951544,PMT551544,SL101237,BOR201186,2021-08-07,2021-08-07,PMT,Payment,25.0,ACH Auto-Debit,
TXN920204,PMT520204,SL100497,BOR200228,2025-09-08,2025-09-08,PMT,Payment,152.43,Check,
TXN906660,PMT506660,SL100157,BOR200306,2023-07-23,2023-07-24,PMT,Payment,182.31,ACH Auto-Debit,
TXN964836,PMT564836,SL101546,BOR201994,2024-07-11,2024-07-13,PMT,Payment,329.95,ACH Auto-Debit,
TXN928592,PMT528592,SL100697,BOR200552,2024-03-23,2024-03-24,PMT,Payment,25.0,Check,
TXN996114,PMT596114,SL102327,BOR202208,2022-06-12,2022-06-14,PMT,Payment,46.22,ACH Auto-Debit,
TXN977982,PMT577982,SL101877,BOR200406,2024-12-23,2024-12-25,PMT,Payment,81.77,ACH Auto-Debit,
TXN947188,PMT547188,SL101124,BOR201500,2024-10-12,2024-10-14,PMT,Payment,210.75,ACH Auto-Debit,
TXN1001494,PMT601494,SL102456,BOR201881,2023-06-21,2023-06-22,PMT,Payment,232.4,ACH Auto-Debit,
TXN985785,PMT585785,SL102077,BOR201230,2026-01-28,2026-01-30,PMT,Payment,25.0,Check,
TXN958990,PMT558990,SL101411,BOR200597,2023-02-07,2023-02-09,PMT,Payment,290.67,Manual - Web,
TXN968033,PMT568033,SL101628,BOR200093,2025-08-21,2025-08-21,PMT,Payment,293.9,Manual - Web,
TXN955154,PMT555154,SL101319,BOR200888,2023-02-28,2023-02-28,PMT,Payment,102.47,Manual - Web,
TXN942802,PMT542802,SL101028,BOR201578,2022-10-09,2022-10-10,PMT,Payment,25.0,,
TXN941820,PMT541820,SL101006,BOR201973,2022-10-18,2022-10-19,PMT,Payment,120.43,Manual - Phone,
TXN907850,PMT507850,SL100192,BOR200229,2023-09-12,2023-09-12,PMT,Payment,245.11,ACH Auto-Debit,
TXN977723,PMT577723,SL101867,BOR200785,2025-10-15,2025-10-16,PMT,Payment,272.68,Manual - Web,
TXN928131,PMT528131,SL100687,BOR201564,2024-03-20,2024-03-22,PMT,Payment,135.81,ACH Auto-Debit,
TXN960192,PMT560192,SL101437,BOR200546,2021-11-15,2021-11-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN918385,PMT518384,SL100456,BOR202028,2025-09-08,2025-09-10,REV,Reversal,-275.89,ACH Auto-Debit,NSF - Insufficient Funds
TXN1001936,PMT601935,SL102467,BOR200636,2026-06-21,2026-06-23,REV,Reversal,-25.0,ACH Auto-Debit,NSF - Insufficient Funds
TXN949203,PMT549203,SL101181,BOR202218,2025-07-23,2025-07-25,PMT,Payment,139.45,Manual - Web,
TXN937929,PMT537929,SL100917,BOR201173,2023-10-17,2023-10-19,PMT,Payment,378.46,Manual - Phone,
TXN967067,PMT567067,SL101605,BOR200820,2025-07-19,2025-07-21,PMT,Payment,25.0,ACH Auto-Debit,
TXN988400,PMT588400,SL102140,BOR201022,2022-10-23,2022-10-25,PMT,Payment,251.93,Manual - Web,
TXN1000879,PMT600879,SL102441,BOR200953,2025-01-26,2025-01-28,PMT,Payment,25.0,Manual - Phone,
TXN941758,PMT541758,SL101004,BOR201347,2025-09-29,2025-09-30,pmt,Payment,184.6,Manual - Web,
TXN959552,PMT559552,SL101422,BOR201713,2024-05-09,2024-05-09,PMT,Payment,200.54,ACH Auto-Debit,
TXN958835,PMT558835,SL101407,BOR200988,2023-01-10,2023-01-11,PMT,Payment,25.0,Manual - Web,
TXN991936,PMT591936,SL102226,BOR202080,2024-05-11,2024-05-11,PMT,Payment,67.71,ACH Auto-Debit,
TXN981426,PMT581426,SL101956,BOR200489,2023-03-14,2023-03-15,PMT,Payment,156.62,ACH Auto-Debit,
TXN949340,PMT549340,SL101187,BOR201475,2023-08-23,2023-08-23,PMT,Payment,25.0,ACH Auto-Debit,
TXN983204,PMT583204,SL102007,BOR201646,2025-09-11,2025-09-11,PMT,Payment,105.31,Check,
TXN973115,PMT573115,SL101757,BOR200741,2024-08-15,2024-08-17,PMT,Payment,303.43,Manual - Web,
TXN931204,PMT531204,SL100753,BOR202113,2025-05-07,2025-05-08,PMT,Payment,92.65,ACH Auto-Debit,
TXN989124,PMT589124,SL102158,BOR200179,2025-06-09,2025-06-11,PMT,Payment,170.73,Payroll Deduct,
TXN941451,PMT541451,SL100997,BOR200464,2024-05-30,2024-05-31,PMT,Payment,214.97,Manual - Web,
TXN919139,PMT519139,SL100473,BOR201656,2026-01-29,2026-01-30,PMT,Payment,97.73,ACH Auto-Debit,
TXN965496,PMT565496,SL101563,BOR200321,2025-09-13,2025-09-14,PMT,Payment,109.22,Manual - Web,
TXN966965,PMT566965,SL101603,BOR200151,2024-02-20,2024-02-22,PMT,Payment,46.1,ACH Auto-Debit,
TXN943184,PMT543184,SL101038,BOR202048,2024-11-05,2024-11-07,PMT,Payment,69.28,ACH Auto-Debit,
TXN962291,PMT562291,SL101486,BOR201834,2026-03-30,2026-04-01,PMT,Payment,204.57,Manual - Phone,
TXN965595,PMT565595,SL101566,BOR202296,2025-03-18,2025-03-20,PMT,Payment,300.28,Manual - Phone,
TXN900046,PMT500046,SL100001,BOR200417,2024-01-18,2024-01-19,PMT,Payment,250.06,Manual - Web,
TXN921942,PMT521942,SL100542,BOR200206,2025-03-19,2025-03-20,PMT,Payment,116.27,Payroll Deduct,
TXN935984,PMT535984,SL100865,BOR200794,2025-12-18,2025-12-19,PMT,Payment,95.27,Manual - Phone,
TXN966604,PMT566604,SL101593,BOR200508,2024-04-25,2024-04-27,PMT,Payment,133.12,,
TXN967806,PMT567806,SL101622,BOR201306,2023-06-04,2023-06-05,PMT,Payment,$186.79,ACH Auto-Debit,
TXN944060,PMT544059,SL101058,BOR200971,2023-06-19,2023-06-21,REV,Reversal,-97.69,ACH Auto-Debit,NSF - Insufficient Funds
TXN973603,PMT573603,SL101769,BOR200758,2025-08-14,2025-08-15,PMT,Payment,93.09,Manual - Web,
TXN905554,PMT505554,SL100133,BOR201659,2021-07-13,2021-07-15,pmt,Payment,326.43,ACH Auto-Debit,
TXN942372,PMT542372,SL101017,BOR202077,2025-07-29,2025-07-30,PMT,Payment,141.94,ACH Auto-Debit,
TXN951365,PMT551365,SL101234,BOR200184,2021-06-05,2021-06-06,PMT,Payment,67.79,,
TXN919917,PMT519917,SL100492,BOR202267,2023-02-05,2023-02-07,PMT,Payment,153.44,Manual - Web,
TXN923570,PMT523570,SL100579,BOR200191,2025-09-29,2025-09-29,PMT,Payment,25.0,ACH Auto-Debit,
TXN981107,PMT581107,SL101950,BOR200480,2022-09-12,2022-09-14,PMT,Payment,307.28,Manual - Web,
TXN902611,PMT502611,SL100064,BOR200845,2026-04-04,2026-04-04,PMT,Payment,124.79,ACH Auto-Debit,
TXN950733,PMT550733,SL101220,BOR202228,2023-03-05,2023-03-06,PMT,Payment,189.13,Payroll Deduct,
TXN905840,PMT505840,SL100138,BOR200532,2025-10-28,2025-10-28,PMT,Payment,66.45,ACH Auto-Debit,
TXN998796,PMT598796,SL102392,BOR200566,2024-04-17,2024-04-18,PMT,Payment,98.25,Manual - Web,
